Jason Gilbert of Cheyenne,{'vox_pop_or_ordinary_people'}
Cheney,{'candidate_election'}
An NBC reporter,{'journalistic'}
Todd,{'journalistic'}
Meet the Press,{'traditional'}
Sunday 's Meet the Press,{'traditional'}
the initial schedule published Thursday,{'otherdocument'}
the Republican National Committee 's platform planks,{'opposition'}
"Gregory T. Angelo , president of the Log Cabin Republicans",{'opposition'}
Actor Clint Howard,{'candidate_election'}
Howard,"{'candidate_election', 'celebrities_or_artistic'}"
"Howard , the younger and far more politically conservative brother of Hollywood legend Ron Howard ,",{'celebrities_or_artistic'}
"Howard , who has been making movies since 1961 and who had roles in `` How the Grinch Stole Christmas , '' `` Apollo 13 , '' and `` Austin Powers : The Spy Who Shagged Me , ''",{'celebrities_or_artistic'}
Hollywood Actor,{'celebrities_or_artistic'}
the Real Clear Politics average of recent polls,{'poll'}
The most recent polling in Florida,{'poll'}
"his wife , longtime Hillary Clinton aide Huma Abedin ,",{'candidate_election'}
MWW,{'economic_or_business'}
Business Insider,{'alternative'}
Daily News opinion editor Josh Greenman,{'journalistic'}
a NY1 representative,{'economic_or_business'}
Palin 's,{'candidate_election'}
Facebook viewers,{'agent'}
the Iraqi activist group Mosul Eye,{'activistic_or_syndicate'}
via Facebook and Twitter,{'socialmediaposting'}
Judicial Watch president Tom Fitton,{'activistic_or_syndicate'}
a key Benghazi email,{'interpersonal_communication_or_message'}
a press release from Judicial Watch,{'pressrelease'}
A judge in Ohio,{'juridical'}
"Joh Husted , Ohio Secretary of State ,",{'opposition'}
a CNN/ORC poll,{'poll'}
The Real Clear Politics average of three polls conducted the first week of March,{'poll'}
an interview with Sean Hannity that aired Wednesday night,{'alternative'}
a new Fox News poll released Thursday,{'poll'}
a Fox poll,{'poll'}
the CBS poll,{'poll'}
A CBS poll,{'poll'}
"Rep. Chris Collins , R-N.Y. ,",{'opposition'}
a guest column in Saturday 's New York Times,{'traditional'}
42 percent of the Republicans surveyed in the CBS poll,{'agent'}
Collins,{'opposition'}
the most recent Fox poll,{'poll'}
the Fox poll,{'poll'}
Republican president candidate Donald Trump,{'candidate_election'}
a woman at one of Trump 's rallies,{'vox_pop_or_ordinary_people'}
Ben Jacobs,{'journalistic'}
A number of GOP delegates,{'opposition'}
"Norvell Rose , reporting for Western Journalism from Cleveland this week ,",{'journalistic'}
"M. Dane Waters , whose Delegates Unbound group has been at the forefront of this effort",{'opposition'}
Sperry,{'activistic_or_syndicate'}
interviewed on Fox and Friends Monday morning,{'alternative'}
Paul Sperry of Counter Jihad,{'activistic_or_syndicate'}
one report,{'report_or_scholarlyarticle'}
a Reuters/Ipsos poll,{'poll'}
Democratic Party officials,{'government'}
"Sam Lau , the communications director for the Iowa Democratic Party",{'government'}
40 percent,{'vox_pop_or_ordinary_people'}
Fox News ' On the Record with Greta Van Susteren,{'alternative'}
"former Sen. Scott Brown , R-Mass",{'opposition'}
Brown,"{'government', 'opposition'}"
Boston Herald Radio 's Morning Meeting program,{'alternative'}
"Gov. Phil Bryant of Mississippi , a former backer of Sen. Ted Cruz",{'opposition'}
Former presidential candidate Mitt Romney,{'political'}
Fox News Vice President and Washington Managing Editor Bill Sammon,{'economic_or_business'}
"Jennifer Palmieri , the Clinton campaign 's communications director ,",{'candidate_election'}
Democratic presidential front-runner Hillary Clinton,{'candidate_election'}
Byrne -- who was posted at the door to the Oval Office for three years --,{'police'}
Byrne,{'police'}
an earlier article from Western Journalism,{'alternative'}
"Gary Byrne , a former Secret Service agent for President Bill Clinton",{'police'}
Campaign spokesman Brian Fallon,{'candidate_election'}
Blaze co-host Stu Burguiere,{'celebrities_or_artistic'}
"even many conservative patriots , like both of the Bush presidents ,",{'opposition'}
Best-selling thriller writer Brad Thor,{'publicist'}
"Constitutionalists , like Texas Sen. Ted Cruz ,",{'opposition'}
Conservative Christians,{'religious'}
A random survey conducted by the One America News Network,{'poll'}
the former Florida governor,{'candidate_election'}
Dinesh D'Souza,{'political'}
D'Souza,{'political'}
Filmmaker and best-selling author Dinesh D'Souza,{'political'}
Tiegen,{'military'}
The State Department 's inspector general,{'otherpublicservice'}
Obama 's,{'candidate_election'}
Goldberg,{'journalistic'}
The Atlantic 's Jeffrey Goldberg,{'alternative'}
CBS ` Face the Nation,{'traditional'}
"the April issue of The Atlantic , Pres.",{'alternative'}
73 percent of Americans,{'vox_pop_or_ordinary_people'}
a CNN public poll conducted on Thursday,{'poll'}
a story by the website Politco,{'traditional'}
"Reince Priebus , the GOP chairman ,",{'opposition'}
"Diana Orrock , an RNC committeewoman from Nevada who openly supports Trump",{'opposition'}
a recent survey of Republican insiders,{'poll'}
the New York Times and Los Angeles Times each,{'traditional'}
A Trump campaign source,{'candidate_election'}
NBC 's Ali Vitali,{'journalistic'}
Democratic vice presidential candidate Tim Kaine,{'candidate_election'}
Liz Kreutz,{'journalistic'}
Kreutz,{'journalistic'}
a column on Yahoo News,{'alternative'}
Jennifer Epstein of Bloomberg News,{'journalistic'}
"Jason Miller , senior communications adviser for Donald Trump 's campaign ,",{'candidate_election'}
a whistle stop tour of morning news shows,{'news'}
"Co-anchor Norah O'Donnell , who was off-screen ,",{'journalistic'}
Radio talk show host Glenn Beck,{'celebrities_or_artistic'}
The Washington Times,{'traditional'}
Chicago residents,{'vox_pop_or_ordinary_people'}
George Zornick of The Nation,{'journalistic'}
Zornick 's,{'journalistic'}
The Nation,{'journalistic'}
a top GOP strategist,{'opposition'}
BLM,{'activistic_or_syndicate'}
One BLM activist,{'activistic_or_syndicate'}
the BLM group,{'activistic_or_syndicate'}
Chris Wallace of Fox News,{'traditional'}
Biden,{'government'}
The Japanese constitution,{'legislationobject'}
the Vox Populi ( Voice of the People ) column,{'traditional'}
A popular column in the national Asahi newspaper,{'traditional'}
Japanese journalist and author Hiro Aida,{'journalistic'}
"Aida , who recently published a book in Japan on the Trump phenomenon",{'journalistic'}
conservative columnist Hugh Hewitt,{'journalistic'}
Hewitt,{'journalistic'}
Mitchell Zuckoff 's,{'publicist'}
13 Hours,{'visual_or_audio_recording'}
Groberg,{'military'}
"Groberg , 33 ,",{'military'}
Decode DC,{'alternative'}
Republican Medal Of Honor Winner,{'military'}
Melissa Cronin of Gawker,{'journalistic'}
Gawker,"{'blog', 'journalistic'}"
Lee Wang of The Intercept,{'journalistic'}
Schoen,{'scientific_or_analystic_expert'}
Former Clinton Pollster,{'scientific_or_analystic_expert'}
Fox News Channel 's Hannity,{'alternative'}
a 2013 video uncovered by Fox News,{'visual_or_audio_recording'}
Bechdel,{'activistic_or_syndicate'}
the 2013 video,{'visual_or_audio_recording'}
Wendy Sherman,{'political'}
"Jeff Bechdel , communications director for the conservative super PAC America Rising",{'activistic_or_syndicate'}
A woman who has accused former President Bill Clinton of rape,{'vox_pop_or_ordinary_people'}
Maddow,{'journalistic'}
appeared with MSNBC 's Rachel Maddow,{'traditional'}
Sen. Elizabeth Warren ( D-Mass . ),{'government'}
Reeves,{'juridical'}
Gov. Phil Bryant ( R ),{'opposition'}
state House Speaker Philip Gunn ( R ),{'opposition'}
Gunn,{'opposition'}
Mississippi,{'agent'}
"Roberta A. Kaplan , a New York-based lawyer who represented plaintiffs in the adoption case and the HB 1523 lawsuit ,",{'juridical'}
11 states,{'agent'}
North Carolina,{'political'}
"the Human Rights Campaign , an advocacy group",{'activistic_or_syndicate'}
"Robert McDuff , attorney for one of four groups to file suit over the law",{'juridical'}
District Court Judge Daniel Porter Jordan III,{'juridical'}
the nation 's first black president,{'government'}
a former Confederate state with an oppressive history,{'political'}
District Judge Carlton W. Reeves,{'juridical'}
"Paloma Wu , legal director for the state American Civil Liberties Union , which filed a challenge against the law",{'activistic_or_syndicate'}
Fiorina,"{'candidate_election', 'economic_or_business'}"
Keyworth,{'economic_or_business'}
"her memoir , `` Tough Choices",{'book'}
Fiorina and HP executives,{'economic_or_business'}
HP,{'economic_or_business'}
Walter Hewlett,{'economic_or_business'}
Fiorina and other HP leaders,{'economic_or_business'}
a series of excoriating `` Dear Walter '' letters,{'interpersonal_communication_or_message'}
"Susan Bowick , a former HP head of global human resources",{'economic_or_business'}
the former HP executive,{'economic_or_business'}
`` Perfect Enough : Carly Fiorina and the Reinvention of Hewlett-Packard '' by George Anders,{'book'}
George Anders,{'publicist'}
an angry army of HP workers and retirees,{'activistic_or_syndicate'}
the Stanford medieval-history graduate,{'economic_or_business'}
one former executive,{'economic_or_business'}
a desperate HP,{'economic_or_business'}
one employee,{'vox_pop_or_ordinary_people'}
Palo Alto Weekly,{'alternative'}
"Keyworth and Dick Hackborn , an HP director and the chief architect of its hyper-profitable printing empire ,",{'economic_or_business'}
Everyone but Hewlett,{'economic_or_business'}
Peter Burrows 's book `` Backfire : Carly Fiorina 's High-Stakes Battle for the Soul of Hewlett-Packard . '',{'book'}
"Michael Capellas , her counterpart at struggling Compaq ,",{'economic_or_business'}
"others on the board , including telecom veterans Sam Ginn and Bob Knowling ,",{'economic_or_business'}
"Steve Huhn , a former HP vice president of global sales ,",{'economic_or_business'}
"Fiorina , 61 ,",{'candidate_election'}
"Roy Verley , HP 's former chief corporate spokesman",{'economic_or_business'}
Republican front-runner Donald Trump,{'candidate_election'}
Democratic incumbent Barbara Boxer,{'government'}
"the super PAC supporting Fiorina 's candidacy , CARLY for America ,",{'activistic_or_syndicate'}
Edwards and others,{'vox_pop_or_ordinary_people'}
Clinton allies on the panel,{'political'}
Deacon,{'candidate_election'}
Zeliff,{'candidate_election'}
"Zeliff and 24-year-old Tom Giancola , a fellow New Hampshire Sanders veteran ,",{'candidate_election'}
"Stacey Edwards , 31 ,",{'vox_pop_or_ordinary_people'}
"Rep. Beto O'Rourke ( D-Tex . ) , a Clinton endorser",{'government'}
whose El Paso-based district,{'political'}
a Washington Post/ABC News poll released Sunday,{'poll'}
both the senator and the Democratic Congressional Campaign Committee,{'government'}
"a 70-year-old academic named Eric Kingson , who is running for Congress",{'candidate_election'}
"at least 21,000",{'agent'}
"`` CBS This Morning , ''",{'traditional'}
"Steele , who was lieutenant governor of Maryland when Perez was on the council ,",{'political'}
Steele,{'political'}
Taylor Bush,{'vox_pop_or_ordinary_people'}
"Jack Mozloom , a spokesman for the National Federation of Independent Business ,",{'activistic_or_syndicate'}
Perez,{'government'}
Bayh,{'political'}
"Rush Limbaugh , the conservative radio talk-show host ,",{'celebrities_or_artistic'}
"Jose Yepez , a city council member in Somerton , Ariz. ,",{'political'}
"Michael Steele , the former head of the Republican National Committee",{'political'}
NBC 's `` Meet the Press .,{'traditional'}
"Arturo Vargas , the head of the National Association of Latino Elected and Appointed Officials ,",{'activistic_or_syndicate'}
a Democratic staffer,{'political'}
Yepez,{'political'}
This Trump doppelganger,{'candidate_election'}
Carlos Beruff,{'opposition'}
PeÃ ± a Nieto,{'government'}
this Trump look-alike,{'candidate_election'}
the rest of Americans,{'vox_pop_or_ordinary_people'}
the Mexican president,{'government'}
"Several fact checkers , including The Washington Post ,",{'news'}
"Clinton , the once-presumptive nominee ,",{'candidate_election'}
"Clinton 's husband , Bill ,",{'candidate_election'}
two women,{'vox_pop_or_ordinary_people'}
Sanders campaign manager Jeff Weaver,{'candidate_election'}
New Hampshire polls,{'poll'}
The Ohio Democratic Party,{'government'}
the U.S. Court of Appeals for the 6th Circuit,{'juridical'}
Michigan Attorney General Bill Schuette ( R ),{'juridical'}
Schuette,{'candidate_election'}
the conservative majority on the Supreme Court,{'juridical'}
Hebert,{'activistic_or_syndicate'}
a 9-to-6 vote of the full U.S. Court of Appeals for the 5th Circuit,{'juridical'}
Gov. Pat McCrory ( R ),{'opposition'}
"state Senate leader Phil Berger and House Speaker Tim Moore , both Republicans ,",{'opposition'}
Legislative leaders in North Carolina,{'political'}
Ifill,{'activistic_or_syndicate'}
"Richard Hasen , a law professor at the University of California at Irvine ,",{'religious'}
African American voters,{'vox_pop_or_ordinary_people'}
Senate Republicans,{'opposition'}
"Marc E. Elias , a Washington lawyer who has filed many of the suits challenging the laws and whose firm represents Democratic presidential nominee Hillary Clinton and a host of party officeholders and committees",{'juridical'}
Republican legislators,{'opposition'}
"J. Gerald Hebert , executive director of the Campaign Legal Center ,",{'activistic_or_syndicate'}
The judges who ruled that Texas and North Carolina could not implement their laws,{'juridical'}
"Sherrilyn Ifill , head of the NAACP Legal Defense and Educational Fund ,",{'activistic_or_syndicate'}
supporters of Hillary Clinton,{'agent'}
Sanders supporters,{'agent'}
Sanders 's most passionate supporters,{'agent'}
Sanders surrogate and actor Tim Robbins,{'celebrities_or_artistic'}
"Bob Mulholland , a California superdelegate",{'government'}
The Sanders campaign,{'candidate_election'}
Sanders himself,{'candidate_election'}
Sanders and his supporters,{'candidate_election'}
Sanders 's supporters,{'agent'}
as many as 40 percent of Clinton voters,{'vox_pop_or_ordinary_people'}
"Dan Backer , the conservative attorney and treasurer of the pro-Trump Great America PAC ,",{'activistic_or_syndicate'}
